Project Name,Principal Investigator,Scientific Program,Product Name,Status,Status Date,User Program,Proposal,JGI Project Id,Taxonomy ID,NCBI Project Id,Genbank,ENA,SRA,Sequencing Project ID,Analysis project ID,Project Manager,Portal ID,IMG Portal,Mycocosm Portal,Phytozome Portal
Eucalyptus cornuta CCA0460 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455744,183817,,,,,1456942 ,1455745 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccorsequencing_9_FD"",""Euccorsequencing_9_FD"")",,,
Eucalyptus corrugata CCA0154 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455480,1711235,,,,,1456810 ,1455481 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccorsequencing_8_FD"",""Euccorsequencing_8_FD"")",,,
Eucalyptus corynodes CCA1590 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456240,3932,,,,,1457190 ,1456241 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccorsequencing_12_FD"",""Euccorsequencing_12_FD"")",,,
Eucalyptus cosmophylla CCA6034 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455314,452570,,,,,1456727 ,1455315 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccossequencing_4_FD"",""Euccossequencing_4_FD"")",,,
Eucalyptus cosmophylla CCA6035 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455316,452570,,,,,1456728 ,1455317 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccossequencing_3_FD"",""Euccossequencing_3_FD"")",,,
Eucalyptus cretata CCA2873 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456378,1711238,,,,,1457259 ,1456379 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccresequencing_FD"",""Euccresequencing_FD"")",,,
Eucalyptus crucis CCA0260 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455566,1711239,,,,,1456853 ,1455567 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccrusequencing_9_FD"",""Euccrusequencing_9_FD"")",,,
Eucalyptus crucis CCA2925 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456416,1711239,,,,,1457278 ,1456417 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccrusequencing_10_FD"",""Euccrusequencing_10_FD"")",,,
Eucalyptus crucis CCA5775 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455060,1711239,,,,,1456600 ,1455061 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccrusequencing_12_FD"",""Euccrusequencing_12_FD"")",,,
Eucalyptus crucis CCA5776 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455066,1711239,,,,,1456603 ,1455067 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccrusequencing_13_FD"",""Euccrusequencing_13_FD"")",,,
Eucalyptus crucis CCA5796 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455106,1711239,,,,,1456623 ,1455107 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccrusequencing_11_FD"",""Euccrusequencing_11_FD"")",,,
Eucalyptus cullenii CCA1676 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456312,3932,,,,,1457226 ,1456313 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucculsequencing_FD"",""Eucculsequencing_FD"")",,,
Eucalyptus cupularis CCA2946 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456428,338535,,,,,1457284 ,1456429 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccupsequencing_FD"",""Euccupsequencing_FD"")",,,
Eucalyptus cyclostoma CCA0092 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455432,1711245,,,,,1456786 ,1455433 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccycsequencing_3_FD"",""Euccycsequencing_3_FD"")",,,
Eucalyptus cylindriflora CCA0226 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455534,1711246,,,,,1456837 ,1455535 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccylsequencing_6_FD"",""Euccylsequencing_6_FD"")",,,
Eucalyptus cylindrocarpa CCA0351 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455626,1711247,,,,,1456883 ,1455627 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccylsequencing_5_FD"",""Euccylsequencing_5_FD"")",,,
Eucalyptus cylindrocarpa CCA0493 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455756,1711247,,,,,1456948 ,1455757 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euccylsequencing_7_FD"",""Euccylsequencing_7_FD"")",,,
Eucalyptus dalrympleana CCA5613 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454878,87668,,,,,1456509 ,1454879 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdalsequencing_9_FD"",""Eucdalsequencing_9_FD"")",,,
Eucalyptus dalrympleana CCA5614 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454864,87668,,,,,1456502 ,1454865 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdalsequencing_8_FD"",""Eucdalsequencing_8_FD"")",,,
Eucalyptus dalrympleana subsp. 'Tasmania' CCA5866 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455168,87668,,,,,1456654 ,1455169 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdalsequencing_6_FD"",""Eucdalsequencing_6_FD"")",,,
Eucalyptus dalrympleana subsp. 'Tasmania' CCA5867 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455166,87668,,,,,1456653 ,1455167 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdalsequencing_7_FD"",""Eucdalsequencing_7_FD"")",,,
Eucalyptus dawsonii CCA0688 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455906,1711249,,,,,1457023 ,1455907 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdawsequencing_2_FD"",""Eucdawsequencing_2_FD"")",,,
Eucalyptus deanei CCA0138 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455466,338536,,,,,1456803 ,1455467 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdeasequencing_2_FD"",""Eucdeasequencing_2_FD"")",,,
Eucalyptus decorticans CCA1598 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456244,1711254,,,,,1457192 ,1456245 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdecsequencing_FD"",""Eucdecsequencing_FD"")",,,
Eucalyptus deflexa CCA1229 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455966,1711256,,,,,1457053 ,1455967 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdefsequencing_3_FD"",""Eucdefsequencing_3_FD"")",,,
Eucalyptus delicata CCA0267 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455570,183819,,,,,1456855 ,1455571 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdelsequencing_2_FD"",""Eucdelsequencing_2_FD"")",,,
Eucalyptus dendromorpha CCA5858 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455174,3932,,,,,1456657 ,1455175 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdensequencing_3_FD"",""Eucdensequencing_3_FD"")",,,
Eucalyptus desmondensis CCA0235 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455548,1711262,,,,,1456844 ,1455549 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdessequencing_2_FD"",""Eucdessequencing_2_FD"")",,,
Eucalyptus deuaensis CCA3039 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456496,582362,,,,,1457318 ,1456497 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdeusequencing_FD"",""Eucdeusequencing_FD"")",,,
Eucalyptus dielsii CCA1204 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455982,1711263,,,,,1457061 ,1455983 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdiesequencing_4_FD"",""Eucdiesequencing_4_FD"")",,,
Eucalyptus dielsii CCA5707 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454982,1711263,,,,,1456561 ,1454983 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdiesequencing_5_FD"",""Eucdiesequencing_5_FD"")",,,
Eucalyptus diminuta CCA0408 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455660,1711264,,,,,1456900 ,1455661 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdimsequencing_6_FD"",""Eucdimsequencing_6_FD"")",,,
Eucalyptus diminuta CCA0418 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455668,1711264,,,,,1456904 ,1455669 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdimsequencing_7_FD"",""Eucdimsequencing_7_FD"")",,,
Eucalyptus diminuta CCA5690 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454962,1711264,,,,,1456551 ,1454963 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdimsequencing_8_FD"",""Eucdimsequencing_8_FD"")",,,
Eucalyptus diminuta CCA5691 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454960,1711264,,,,,1456550 ,1454961 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdimsequencing_9_FD"",""Eucdimsequencing_9_FD"")",,,
Eucalyptus diptera CCA0302 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455600,1711265,,,,,1456870 ,1455601 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdipsequencing_3_FD"",""Eucdipsequencing_3_FD"")",,,
Eucalyptus discreta CCA1173 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455940,1711267,,,,,1457040 ,1455941 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdissequencing_5_FD"",""Eucdissequencing_5_FD"")",,,
Eucalyptus dissimulata CCA0317 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455654,1711268,,,,,1456897 ,1455655 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdissequencing_3_FD"",""Eucdissequencing_3_FD"")",,,
Eucalyptus dissimulata CCA2945 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456426,1711268,,,,,1457283 ,1456427 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdissequencing_4_FD"",""Eucdissequencing_4_FD"")",,,
Eucalyptus diversifolia CCA1363 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456070,87670,,,,,1457105 ,1456071 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdivsequencing_4_FD"",""Eucdivsequencing_4_FD"")",,,
Eucalyptus diversifolia CCA2920 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456410,87670,,,,,1457275 ,1456411 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdivsequencing_3_FD"",""Eucdivsequencing_3_FD"")",,,
Eucalyptus dolichocera CCA0430 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455704,1711272,,,,,1456922 ,1455705 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdolsequencing_4_FD"",""Eucdolsequencing_4_FD"")",,,
Eucalyptus dolichorhyncha CCA0598 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455824,1711273,,,,,1456982 ,1455825 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdolsequencing_3_FD"",""Eucdolsequencing_3_FD"")",,,
Eucalyptus dorrigoensis CCA5871 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455152,3932,,,,,1456646 ,1455153 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdorsequencing_5_FD"",""Eucdorsequencing_5_FD"")",,,
Eucalyptus dorrigoensis x E. ?saligna CCA5874 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455154,3932,,,,,1456647 ,1455155 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdorsequencing_4_FD"",""Eucdorsequencing_4_FD"")",,,
Eucalyptus drepanophylla CCA1568 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456220,3932,,,,,1457180 ,1456221 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdresequencing_7_FD"",""Eucdresequencing_7_FD"")",,,
Eucalyptus drepanophylla CCA1651 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456294,3932,,,,,1457217 ,1456295 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdresequencing_6_FD"",""Eucdresequencing_6_FD"")",,,
Eucalyptus drepanophylla CCA5962 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455184,3932,,,,,1456662 ,1455185 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdresequencing_5_FD"",""Eucdresequencing_5_FD"")",,,
Eucalyptus drepanophylla CCA5964 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455186,3932,,,,,1456663 ,1455187 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucdresequencing_4_FD"",""Eucdresequencing_4_FD"")",,,
